1	0.000193
2	0.000040
3	0.000032
4	0.000040
5	0.000034
6	0.000045
7	0.000037
8	0.000049
9	0.000046
10	0.000036
11	0.000037
12	0.000052
13	0.000052
14	0.000055
15	0.000056
16	0.000056
17	0.000058
18	0.000060
19	0.000059
20	0.000061
21	0.000067
22	0.000065
23	0.000064
24	0.000066
25	0.000067
26	0.000068
27	0.000069
28	0.000071
29	0.000071
30	0.000071
31	0.000072
32	0.000071
33	0.000076
34	0.000074
35	0.000075
36	0.000076
37	0.000078
38	0.000077
39	0.000079
40	0.000079
41	0.000080
42	0.000079
43	0.000082
44	0.000083
45	0.000085
46	0.000084
47	0.000086
48	0.000087
49	0.000088
50	0.000089
51	0.000090
52	0.000091
53	0.000092
54	0.000093
55	0.000094
56	0.000095
57	0.000096
58	0.000099
59	0.000099
60	0.000099
61	0.000099
62	0.000104
63	0.000071
64	0.000074
65	0.000078
66	0.000075
67	0.000075
68	0.000075
69	0.000076
70	0.000077
71	0.000079
72	0.000080
73	0.000050
74	0.000047
75	0.000044
76	0.000043
77	0.000044
78	0.000044
79	0.000044
80	0.000045
81	0.000045
82	0.000047
83	0.000047
84	0.000046
85	0.000085
86	0.000082
87	0.000087
88	0.000087
89	0.000082
90	0.000085
91	0.000084
92	0.000085
93	0.000082
94	0.000085
95	0.000084
96	0.000087
97	0.000088
98	0.000088
99	0.000088
100	0.000090
101	0.000090
102	0.000091
103	0.000091
104	0.000092
105	0.000094
106	0.000093
107	0.000095
108	0.000116
109	0.000103
110	0.000102
111	0.000098
112	0.000104
113	0.000122
114	0.000120
115	0.000097
116	0.000100
117	0.000103
118	0.000105
119	0.000105
120	0.000105
121	0.000105
122	0.000106
123	0.000107
124	0.000107
125	0.000109
126	0.000107
127	0.000109
128	0.000110
129	0.000109
130	0.000110
131	0.000112
132	0.000109
133	0.000112
134	0.000112
135	0.000113
136	0.000113
137	0.000113
138	0.000116
139	0.000116
140	0.000115
141	0.000115
142	0.000116
143	0.000116
144	0.000116
145	0.000120
146	0.000117
147	0.000117
148	0.000120
149	0.000116
150	0.000120
151	0.000119
152	0.000123
153	0.000123
154	0.000123
155	0.000124
156	0.000123
157	0.000123
158	0.000123
159	0.000127
160	0.000128
161	0.000129
162	0.000127
163	0.000127
164	0.000090
165	0.000089
166	0.000095
167	0.000096
168	0.000090
169	0.000091
170	0.000091
171	0.000091
172	0.000092
173	0.000087
174	0.000089
175	0.000099
176	0.000149
177	0.000104
178	0.000099
179	0.000140
180	0.000102
181	0.000100
182	0.000099
183	0.000100
184	0.000101
185	0.000141
186	0.000178
187	0.000173
188	0.000152
189	0.000118
190	0.000112
191	0.000134
192	0.000139
193	0.000101
194	0.000108
195	0.000100
196	0.000108
197	0.000108
198	0.000106
199	0.000124
200	0.000128
201	0.000109
202	0.000111
203	0.000110
204	0.000112
205	0.000111
206	0.000111
207	0.000136
208	0.000164
209	0.000206
210	0.000148
211	0.000131
212	0.000133
213	0.000133
214	0.000132
215	0.000131
216	0.000133
217	0.000127
218	0.000126
219	0.000128
220	0.000221
221	0.000213
222	0.000201
223	0.000159
224	0.000212
225	0.000140
226	0.000169
227	0.000137
228	0.000143
229	0.000138
230	0.000138
231	0.000144
232	0.000138
233	0.000138
234	0.000139
235	0.000139
236	0.000138
237	0.000138
238	0.000139
239	0.000142
240	0.000141
241	0.000143
242	0.000145
243	0.000146
244	0.000143
245	0.000146
246	0.000143
247	0.000145
248	0.000146
249	0.000147
250	0.000149
251	0.000152
252	0.000148
253	0.000149
254	0.000150
255	0.000149
256	0.000149
257	0.000151
258	0.000151
259	0.000152
260	0.000153
261	0.000153
262	0.000164
263	0.000177
264	0.000147
265	0.000148
266	0.000156
267	0.000156
268	0.000203
269	0.000225
270	0.000155
271	0.000152
272	0.000158
273	0.000147
274	0.000155
275	0.000161
276	0.000148
277	0.000214
278	0.000267
279	0.000200
280	0.000154
281	0.000153
282	0.000166
283	0.000181
284	0.000168
285	0.000154
286	0.000167
287	0.000154
288	0.000169
289	0.000168
290	0.000154
291	0.000168
292	0.000170
293	0.000170
294	0.000170
295	0.000172
296	0.000170
297	0.000171
298	0.000174
299	0.000174
300	0.000175
301	0.000175
302	0.000175
303	0.000162
304	0.000177
305	0.000171
306	0.000180
307	0.000165
308	0.000179
309	0.000166
310	0.000180
311	0.000165
312	0.000181
313	0.000168
314	0.000181
315	0.000183
316	0.000169
317	0.000184
318	0.000170
319	0.000185
320	0.000172
321	0.000187
322	0.000189
323	0.000187
324	0.000188
325	0.000195
326	0.000174
327	0.000189
328	0.000190
329	0.000191
330	0.000192
331	0.000191
332	0.000195
333	0.000194
334	0.000189
335	0.000191
336	0.000192
337	0.000252
338	0.000266
339	0.000184
340	0.000201
341	0.000204
342	0.000260
343	0.000216
344	0.000202
345	0.000201
346	0.000245
347	0.000211
348	0.000232
349	0.000190
350	0.000189
351	0.000188
352	0.000189
353	0.000187
354	0.000186
355	0.000191
356	0.000189
357	0.000189
358	0.000191
359	0.000190
360	0.000194
361	0.000192
362	0.000209
363	0.000193
364	0.000193
365	0.000193
366	0.000196
367	0.000230
368	0.000205
369	0.000204
370	0.000206
371	0.000205
372	0.000205
373	0.000204
374	0.000211
375	0.000213
376	0.000212
377	0.000211
378	0.000212
379	0.000214
380	0.000213
381	0.000209
382	0.000215
383	0.000217
384	0.000225
385	0.000216
386	0.000206
387	0.000217
388	0.000208
389	0.000203
390	0.000221
391	0.000220
392	0.000221
393	0.000209
394	0.000221
395	0.000221
396	0.000224
397	0.000223
398	0.000224
399	0.000213
400	0.000214
401	0.000237
402	0.000226
403	0.000226
404	0.000226
405	0.000222
406	0.000227
407	0.000228
408	0.000228
409	0.000262
410	0.000284
411	0.000313
412	0.000366
413	0.000385
414	0.000389
415	0.000345
416	0.000237
417	0.000235
418	0.000235
419	0.000237
420	0.000238
421	0.000226
422	0.000245
423	0.000245
424	0.000295
425	0.000292
426	0.000288
427	0.000293
428	0.000293
429	0.000293
430	0.000292
431	0.000293
432	0.000295
433	0.000294
434	0.000297
435	0.000295
436	0.000298
437	0.000296
438	0.000298
439	0.000307
440	0.000310
441	0.000300
442	0.000300
443	0.000303
444	0.000303
445	0.000305
446	0.000381
447	0.000414
448	0.000417
449	0.000414
450	0.000427
451	0.000430
452	0.000401
453	0.000269
454	0.000269
455	0.000249
456	0.000283
457	0.000263
458	0.000259
459	0.000257
460	0.000259
461	0.000282
462	0.000260
463	0.000258
464	0.000259
465	0.000264
466	0.000265
467	0.000265
468	0.000266
469	0.000266
470	0.000268
471	0.000266
472	0.000269
473	0.000267
474	0.000295
475	0.000320
476	0.000318
477	0.000329
478	0.000325
479	0.000324
480	0.000325
481	0.000328
482	0.000328
483	0.000335
484	0.000327
485	0.000329
486	0.000351
487	0.000384
488	0.000317
489	0.000317
490	0.000450
491	0.000536
492	0.000561
493	0.000595
494	0.000563
495	0.000579
496	0.000485
497	0.000358
498	0.000369
499	0.000403
500	0.000362
