1	0.000214
2	0.000032
3	0.000028
4	0.000039
5	0.000038
6	0.000042
7	0.000046
8	0.000047
9	0.000047
10	0.000048
11	0.000038
12	0.000053
13	0.000043
14	0.000040
15	0.000053
16	0.000041
17	0.000061
18	0.000062
19	0.000043
20	0.000064
21	0.000054
22	0.000066
23	0.000047
24	0.000072
25	0.000049
26	0.000093
27	0.000069
28	0.000052
29	0.000073
30	0.000055
31	0.000076
32	0.000076
33	0.000056
34	0.000082
35	0.000082
36	0.000060
37	0.000069
38	0.000082
39	0.000082
40	0.000084
41	0.000084
42	0.000085
43	0.000086
44	0.000092
45	0.000088
46	0.000084
47	0.000078
48	0.000086
49	0.000087
50	0.000081
51	0.000089
52	0.000084
53	0.000093
54	0.000092
55	0.000075
56	0.000087
57	0.000093
58	0.000089
59	0.000042
60	0.000042
61	0.000042
62	0.000042
63	0.000042
64	0.000043
65	0.000044
66	0.000044
67	0.000044
68	0.000045
69	0.000046
70	0.000047
71	0.000055
72	0.000047
73	0.000047
74	0.000048
75	0.000048
76	0.000049
77	0.000049
78	0.000049
79	0.000049
80	0.000050
81	0.000051
82	0.000051
83	0.000093
84	0.000087
85	0.000083
86	0.000093
87	0.000087
88	0.000091
89	0.000097
90	0.000103
91	0.000100
92	0.000094
93	0.000094
94	0.000093
95	0.000111
96	0.000108
97	0.000092
98	0.000095
99	0.000095
100	0.000097
101	0.000115
102	0.000110
103	0.000112
104	0.000103
105	0.000091
106	0.000099
107	0.000060
108	0.000057
109	0.000058
110	0.000058
111	0.000058
112	0.000059
113	0.000060
114	0.000060
115	0.000060
116	0.000061
117	0.000061
118	0.000061
119	0.000062
120	0.000062
121	0.000062
122	0.000064
123	0.000063
124	0.000064
125	0.000064
126	0.000064
127	0.000066
128	0.000065
129	0.000067
130	0.000067
131	0.000067
132	0.000069
133	0.000069
134	0.000069
135	0.000069
136	0.000070
137	0.000070
138	0.000075
139	0.000087
140	0.000117
141	0.000115
142	0.000113
143	0.000111
144	0.000115
145	0.000112
146	0.000112
147	0.000115
148	0.000113
149	0.000110
150	0.000116
151	0.000114
152	0.000115
153	0.000117
154	0.000116
155	0.000116
156	0.000118
157	0.000116
158	0.000119
159	0.000121
160	0.000121
161	0.000119
162	0.000122
163	0.000139
164	0.000143
165	0.000158
166	0.000156
167	0.000145
168	0.000155
169	0.000157
170	0.000171
171	0.000174
172	0.000149
173	0.000156
174	0.000157
175	0.000165
176	0.000147
177	0.000091
178	0.000092
179	0.000092
180	0.000092
181	0.000092
182	0.000093
183	0.000093
184	0.000146
185	0.000180
186	0.000196
187	0.000156
188	0.000185
189	0.000171
190	0.000163
191	0.000153
192	0.000111
193	0.000116
194	0.000121
195	0.000114
196	0.000107
197	0.000108
198	0.000107
199	0.000104
200	0.000105
201	0.000104
202	0.000106
203	0.000106
204	0.000107
205	0.000107
206	0.000107
207	0.000105
208	0.000109
209	0.000109
210	0.000109
211	0.000110
212	0.000112
213	0.000163
214	0.000151
215	0.000152
216	0.000152
217	0.000150
218	0.000155
219	0.000153
220	0.000155
221	0.000155
222	0.000165
223	0.000196
224	0.000199
225	0.000201
226	0.000201
227	0.000216
228	0.000213
229	0.000223
230	0.000213
231	0.000221
232	0.000232
233	0.000237
234	0.000144
235	0.000138
236	0.000141
237	0.000139
238	0.000140
239	0.000140
240	0.000142
241	0.000142
242	0.000141
243	0.000140
244	0.000144
245	0.000144
246	0.000145
247	0.000146
248	0.000142
249	0.000148
250	0.000146
251	0.000149
252	0.000199
253	0.000227
254	0.000251
255	0.000250
256	0.000263
257	0.000267
258	0.000275
259	0.000284
260	0.000271
261	0.000278
262	0.000283
263	0.000269
264	0.000282
265	0.000296
266	0.000276
267	0.000293
268	0.000288
269	0.000278
270	0.000227
271	0.000212
272	0.000172
273	0.000177
274	0.000174
275	0.000179
276	0.000173
277	0.000179
278	0.000172
279	0.000182
280	0.000175
281	0.000194
282	0.000160
283	0.000164
284	0.000159
285	0.000166
286	0.000161
287	0.000161
288	0.000159
289	0.000163
290	0.000165
291	0.000208
292	0.000283
293	0.000184
294	0.000168
